iter	AUC	Logloss
1724	0.7804323552	0.3811283339
1725	0.7804313798	0.3811263759
1726	0.7804242013	0.3811210096
1727	0.7804271315	0.3811182307
1728	0.7804463404	0.38111464
1729	0.7804597847	0.381111899
1730	0.7804631445	0.3811098064
1731	0.7804644125	0.3811081581
1732	0.7804897171	0.3811036927
1733	0.7804936375	0.3811014541
1734	0.780489527	0.3810965238
1735	0.7804844579	0.3810902738
1736	0.7804797527	0.3810854386
1737	0.7805043284	0.3810808886
1738	0.780531886	0.381076965
1739	0.7805231293	0.3810740923
1740	0.7805266481	0.3810721706
1741	0.7805421273	0.3810693624
1742	0.7805519055	0.3810670151
1743	0.7805586405	0.3810645556
1744	0.7805581439	0.3810628091
1745	0.7805863058	0.3810583545
1746	0.780609299	0.3810547919
1747	0.7806184475	0.3810529665
1748	0.7806096704	0.3810492072
1749	0.7806011189	0.3810460993
1750	0.7806169663	0.3810427495
1751	0.7806210809	0.3810405729
1752	0.7806153149	0.3810364327
1753	0.7806182605	0.3810337246
1754	0.7806224345	0.3810310994
1755	0.7806139055	0.3810280461
1756	0.7806369744	0.3810236009
1757	0.7806399169	0.3810209927
1758	0.7806468608	0.3810191965
1759	0.7806416974	0.381014945
1760	0.7806410418	0.381012962
1761	0.7806356299	0.3810082648
1762	0.7806265433	0.3810051203
1763	0.7806447799	0.3810016432
1764	0.7806567861	0.3809988686
1765	0.7806474122	0.3809955007
1766	0.7806510791	0.3809937665
1767	0.7806541553	0.3809918318
1768	0.7806453496	0.3809890988
1769	0.7806360196	0.3809858395
1770	0.7806396349	0.3809656941
1771	0.7806429458	0.3809629973
1772	0.7806741375	0.38095881
1773	0.7806691816	0.38095445
1774	0.7806882481	0.3809507892
1775	0.7807187243	0.380946475
1776	0.7807179555	0.3809445637
1777	0.7807082022	0.3809413566
1778	0.7806999407	0.3809381232
1779	0.7807250236	0.3809335552
1780	0.780751972	0.3809294351
1781	0.7807509848	0.3809275661
1782	0.7807540467	0.3809254418
1783	0.7807571571	0.3809231699
1784	0.7807608929	0.3809050985
1785	0.7807543736	0.3809027815
1786	0.7807569488	0.3809007499
1787	0.7807709344	0.3808980615
1788	0.7807660496	0.3808938805
1789	0.7807803687	0.3808908257
1790	0.7807828102	0.3808886181
1791	0.7808139357	0.3808841615
1792	0.7808163674	0.3808825001
1793	0.7808120173	0.3808803798
1794	0.7808158036	0.3808781594
1795	0.7808182156	0.380876088
1796	0.7808441261	0.3808717124
1797	0.7808464624	0.380869546
1798	0.7808458354	0.3808676723
1799	0.7808497333	0.3808655996
1800	0.7808433507	0.3808620176
1801	0.7808420024	0.3808602079
1802	0.7808413798	0.3808582977
1803	0.7808409335	0.3808564256
1804	0.7808434107	0.3808542685
1805	0.7808390119	0.3808522168
1806	0.7808450426	0.3808501802
1807	0.780839582	0.3808470513
1808	0.7808315097	0.380844303
1809	0.7808564055	0.3808401079
1810	0.7808519287	0.3808380936
1811	0.780850469	0.3808365529
1812	0.7809340152	0.3807920202
1813	0.7809464754	0.3807890347
1814	0.7809380518	0.3807861368
1815	0.7809404232	0.3807839861
1816	0.7809394207	0.3807823248
1817	0.7809629009	0.3807779602
1818	0.7809682661	0.3807759424
1819	0.7809971552	0.3807718776
1820	0.7809970385	0.3807700984
1821	0.7810161675	0.3807666175
1822	0.7810095429	0.3807630781
1823	0.7810136239	0.3807605688
1824	0.7810158096	0.380758626
1825	0.7810076744	0.3807554138
1826	0.7810103854	0.3807534999
1827	0.7810351009	0.3807494787
1828	0.7810316314	0.3807463909
1829	0.7810552787	0.3807423893
1830	0.7810758928	0.3807387318
1831	0.7810750942	0.3807368559
1832	0.7810788609	0.3807344248
1833	0.7810742901	0.3807300279
1834	0.7810970125	0.3807260741
1835	0.7811022139	0.3807241684
1836	0.7811064924	0.3807215083
1837	0.7811320446	0.3807176322
1838	0.7811497615	0.3807139719
1839	0.7811525159	0.3807116443
1840	0.7811507992	0.3807085861
1841	0.7811508329	0.3806890159
1842	0.7811536629	0.3806871506
1843	0.7811705741	0.3806837389
1844	0.7811658526	0.380679581
1845	0.7811604938	0.3806755066
1846	0.7811625583	0.3806736623
1847	0.7811669369	0.3806716251
1848	0.7811577748	0.3806684403
1849	0.7811521255	0.3806648642
1850	0.7811461898	0.3806626699
1851	0.7811368434	0.3806595699
1852	0.7811629681	0.3806555295
1853	0.7811831367	0.3806515437
1854	0.781178816	0.3806473107
1855	0.7811946212	0.3806442397
1856	0.7812186595	0.3806402792
1857	0.7812352685	0.3806369929
1858	0.7812264505	0.3806337816
1859	0.7812428517	0.3806304178
1860	0.7812387136	0.3806248872
1861	0.7812303249	0.3806218035
1862	0.7812264547	0.3806174513
1863	0.7812256393	0.3806156026
1864	0.7812272704	0.3806137012
1865	0.7812203352	0.3806112235
1866	0.7812217019	0.3806095664
1867	0.7812252496	0.3806078533
1868	0.7812425179	0.3806044245
1869	0.7812575068	0.3806010637
1870	0.7813042696	0.3805967378
1871	0.7813240259	0.3805927793
1872	0.7813226054	0.3805910506
1873	0.7813156455	0.3805884952
1874	0.7813182211	0.3805866914
1875	0.7813179951	0.3805676929
1876	0.7813127261	0.3805642589
1877	0.7813321938	0.3805600136
1878	0.7813480628	0.3805567006
1879	0.781344257	0.380551342
1880	0.7813374426	0.3805487028
1881	0.7813406448	0.3805466773
1882	0.7813440813	0.3805440968
1883	0.7813465413	0.3805424368
1884	0.7813629454	0.3805393709
1885	0.7813805672	0.3805354127
1886	0.7813798188	0.380533728
1887	0.78139867	0.3805296066
1888	0.7813897474	0.38052681
1889	0.7813928944	0.3805248325
1890	0.7813952441	0.3805232039
1891	0.7813971878	0.3805213807
1892	0.7813963534	0.3805195969
1893	0.7813989822	0.3805176397
1894	0.7813945492	0.380513661
1895	0.7813872524	0.3805105828
1896	0.781387445	0.3805076579
1897	0.7814104536	0.3805037075
1898	0.7814036517	0.3805006061
1899	0.78140442	0.3804799134
1900	0.7813973045	0.3804773831
1901	0.7813890012	0.3804747626
1902	0.7813884644	0.38047315
1903	0.7813883928	0.3804714443
1904	0.7813815333	0.3804691579
1905	0.7813766041	0.380465939
1906	0.7813717463	0.38046224
1907	0.7813979131	0.3804579858
1908	0.7814143895	0.380454492
1909	0.7814315311	0.3804501274
1910	0.7814340413	0.3804481409
1911	0.7814339692	0.3804464683
1912	0.7814267366	0.3804442994
1913	0.7814450861	0.380440723
1914	0.7814481605	0.3804387062
1915	0.7814495222	0.3804358664
1916	0.7814688713	0.3804323263
1917	0.7814648956	0.3804270082
1918	0.7814561725	0.3804242169
1919	0.7814582114	0.3804109288
1920	0.7814755856	0.3804065859
1921	0.7814968261	0.3804024583
1922	0.7814959694	0.3804007046
1923	0.781491859	0.3803967708
1924	0.7814860207	0.3803928186
1925	0.7814813561	0.3803895376
1926	0.7814847011	0.3803878608
1927	0.7814973767	0.3803850564
1928	0.7815009783	0.380383429
1929	0.7815059553	0.3803815844
1930	0.7815221073	0.3803784814
1931	0.7815137074	0.3803757112
1932	0.7815303926	0.3803713323
1933	0.7815485345	0.3803677191
1934	0.7815757639	0.3803635392
1935	0.7815770628	0.3803619793
1936	0.7815992153	0.3803581383
1937	0.7816174137	0.3803539955
1938	0.7816159282	0.3803392708
1939	0.7816330811	0.3803358838
1940	0.7816576803	0.3803319143
1941	0.7816599365	0.380329634
1942	0.7816609682	0.3803281283
1943	0.7816540409	0.3803256457
1944	0.7816538534	0.3803240208
1945	0.7816625897	0.3803218675
1946	0.7816809626	0.3803185453
1947	0.7816826719	0.3803167715
1948	0.7816838445	0.3803139557
1949	0.7816758582	0.3803113295
1950	0.7816786806	0.3803097619
1951	0.7817012044	0.3803058548
1952	0.7816963478	0.3803007523
1953	0.7816979469	0.3802990215
1954	0.7817175055	0.3802957095
1955	0.7817264847	0.3802932722
1956	0.7817257625	0.3802914114
1957	0.7817463844	0.3802876201
1958	0.781741421	0.3802840188
1959	0.7817443558	0.3802821779
1960	0.7817480999	0.3802796376
1961	0.7817461901	0.3802768758
1962	0.7817667812	0.3802731138
1963	0.7817776998	0.3802708927
1964	0.7817780051	0.3802694413
1965	0.781793491	0.3802665327
1966	0.7817862726	0.3802638772
1967	0.78178817	0.380261641
1968	0.7817885562	0.3802599607
1969	0.7817833195	0.3802564874
1970	0.7817753812	0.3802537641
1971	0.781768431	0.3802513687
1972	0.7817923972	0.3802470789
1973	0.7817868168	0.3802438024
1974	0.7817861841	0.3802420809
1975	0.7818014945	0.3802383005
1976	0.7818225787	0.3802346389
1977	0.781822155	0.3802330381
1978	0.7818246563	0.3802315017
1979	0.7818167348	0.3802285547
1980	0.7818159353	0.3802268024
1981	0.7818151737	0.380225085
1982	0.7818198496	0.3802233515
1983	0.7818366128	0.380219638
1984	0.7818520301	0.3802157258
1985	0.7818523418	0.3801988535
1986	0.7818572881	0.3801971677
1987	0.7818592705	0.3801795743
1988	0.78187763	0.3801756481
1989	0.7818762306	0.3801729429
1990	0.7818756282	0.3801712187
1991	0.7818956567	0.3801675682
1992	0.7818974344	0.3801653687
1993	0.7819012167	0.3801481337
1994	0.7819004474	0.3801464397
1995	0.7819013432	0.380145033
1996	0.7819041404	0.3801431643
1997	0.7819228603	0.3801398545
1998	0.7819276583	0.3801382104
1999	0.7819295553	0.380125484
